ASIN,name,rating,review_count,price,product_type
B08MBH12TZ,"HP 2-in-1 Convertible Chromebook, 14inch HD Touchscreen, Intel Quad-Core Pentium Silver N5030 Processor Up to 3.10GHz, 4GB Ram, 128GB SSD, Intel UHD Graphics, Webcam, Chrome OS(Renewed (14inch/128GB)",4.4,21,339.99,processor
B081PT2DLY,"Acer 13.3inch IPS FHD Touchscreen 2-in-1 Chromebook, MediaTek Quad-core M8173C Processor 2.10GHz, 4GB LPDDR3 RAM, 64GB SSD, HDMI, Chrome OS(Renewed) (13.3""/MT8173C/64GB)",4.6,85,289.99,processor
B07YXWWMRL,"2019 Dell Inspiron 3593 Laptop 15.6"", 10th Generation Intel Core i5-1035G1 Processor, 8GB DDR4 RAM 256GB Solid State Drive, HDMI, WiFi, Bluetooth, Windows 10, Black",5.0,5,618.0,processor
B089SCHCJM,"HP 15.6inch Premium Flagship Laptop, AMD Dual-Core A9-9125 Processor Up to 2.6GHz, 4GB Ram, 500GB HDD, AMD Radeon R5 Graphics, WiFi, Bluetooth, HDMI, Win10 Home-Gold (Renewed)",4.1,902,409.99,processor
B07LC5WV9W,"MINISFORUM Windows 10 Pro Mini PC, Intel Atom Z8350 Quad-Core Processor,Mini PC Fanless 4GB DDR3 64GB eMMC, Expandable 128GB SD Card, Mini Desktop Computer Support 4K HD/Dual LAN/HDMI+VGA Port",4.0,77,129.99,processor
B084DXTG7M,"HP Stream 11-Inch Laptop, Intel X5-E8000 Processor, 4GB RAM, 32GB eMMC, Windows 10 Home in S Mode, Wifi, Bluetooth, HDMI(Renewed)",3.3,10,247.0,processor
B012UGC5D6,Plantronics 201851-01 DA70 USB Audio Processor,4.7,63,35.28,processor
B000P0ZX7K,"Soundstream BX-12 Digital Bass Processor,Black",4.4,99,59.29,processor
B07YW68K8F,"Mini PC, N34 Mini PC Windows 10(64-bit) 8GB DDR4 Ram 64GB eMMC Intel Celeron N3450 Quad-Core Processor(up to 2.2GHz) Fanless Mini Computer Micro PC, Dual 4K HDMI/Gigabit Ethernet/2.4G+5G WiFi, Linux",3.8,39,189.99,processor
B089K1BGBB,"Mini PC, Beelink U57 Intel Core i5-5257U Processor (up to 3.10GHz) Windows 10 Pro Mini Desktop Computer, 8GB DDR3L/128GB M.2 SSD, Supports Extended HDD & SSD 2.5″/4K HD/Dual HDMI/Dual WiFi /BT4.0",4.4,104,329.0,processor
B07VBK4SYS,"ASUS TUF FX505DT Gaming Laptop- 15.6"", 120Hz Full HD, AMD Ryzen 5 R5-3550H Processor, GeForce GTX 1650 Graphics, 8GB DDR4, 256GB PCIe SSD, RGB Keyboard, Windows 10 64-bit - FX505DT-AH51",4.5,2144,747.0,processor
B01BM27QI8,Novastar VX4S All-in-1 Controller / LED Video Processor with SDI,5.0,1,1299.0,processor
B089N4K38B,"Lenovo IdeaCentre AIO 3, 24"" All-in-One Computer, AMD Ryzen 3 4300U Mobile Processor, Integrated Graphics, 8GB DDR4, 256GB M.2 Name SSD, DVD RW Drive, Windows 10, F0EW005TUS, Business Black",4.7,355,549.99,processor
B088K23635,"2020 Dell Inspiron 3000 15.6-inch HD Touchscreen Laptop PC, Intel 10th Gen Dual Core i3-1005G1 Processor, 8GB DDR4, 128GB SSD, 1TB HDD, Bluetooth, Windows 10, Black",4.6,689,655.0,processor
B08RJ2WSDN,"Tablet 10.8 Inch Android 10.0, 4GB+64GB/ 512GB Extend 10-core 2.3Ghz Processor Tablets, 5G WiFi Dual 4G LTE 16MP Camera 2K FHD+ Tablet with Keyboard Case,8000mAh",4.4,45,209.99,processor
B089VTZ83Q,ASRock B550 Phantom Gaming 4 Supports 3rd Gen AMD AM4 Ryzen/Future AMD Ryzen Processors Motherboard,4.7,179,114.99,processor
B087RTBMK5,"Acer Aspire 5 A515-55-378V, 15.6"" Full HD Display, 10th Gen Intel Core i3-1005G1 Processor (Up to 3.4GHz), 4GB DDR4, 128GB NVMe SSD, WiFi 6, HD Webcam, Backlit Keyboard, Windows 10 in S Mode",4.6,239,549.0,processor
B08J2FL3BX,"CHUWI GemiBook Pro 14 inch Windows 10 Laptop Computer, 2160 x 1440 IPS Display, Intel J4125 Processor with 16GB RAM / 512GB ROM Notebook PC, Support WiFi 6, BT5.1, Type-c PD Charge",4.1,33,439.0,processor
B08HY7KWJ6,"Dell Inspiron 15.6"" HD Laptop, Intel 4205U Processor, 8GB DDR4 RAM, 1TB HDD, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, KKE Mousepad, Win10 Home, Black",4.5,189,499.0,processor
B08QFRPMB8,"UCSUOKU Android 10.0 Tablet 10 inch,4G LTE Phablet Deca-Core Processor,4GB RAM 64GB Storage,10.1'' IPS HD Display Screen,USB Type C Port,WiFi Bluetooth GPS,Google Play(Black)",5.0,1,168.0,processor
B08NF19TD2,"10 inch Android Tablets 5G WiFi Phablet with 1.6Ghz Octa Core Processor,3GB RAM,32GB Storage,GMS Certified,Dual Camera,1920x1200 IPS HD Display,Support WiFi,FM,GPS (Silver)",4.7,19,149.99,processor
B07WD3F69M,MSI ProSeries Intel B365 LGA 1151 Support 9th/8th Gen Intel Processors Gigabit LAN DDR4 USB/DVI-D/VGA/HDMI Micro ATX Motherboard (B365M PRO-VDH),4.6,403,85.49,processor
B082XFWBDS,"Beelink U55 Mini PC Windows10 Pro, Intel Core i3-5005U Processor 8GB/128GB M.2 SSD, Supports Extended RAM & SSD/4K/Dual HDMI/Dual WiFi /BT4.0/ Fan",4.2,89,299.0,processor
B08NH5R398,"Dell Inspiron 15 5000 Series 5502 Laptop i7-1165G7 Processor, 8GB, 1x8GB, 256GB M.2 PCIe NVMe Solid State Drive, 15.6-inch FHD (1920 x 1080) Anti-Glare LED Backlight Non-Touch Display",5.0,6,721.0,processor
B088ZWDD54,ASROCK B460M-HDV Supports 10th Gen Intel Core Processors (Socket 1200) Motherboard,4.6,19,74.99,processor
B0868RQYTC,"VANKYO MatrixPad S8 Tablet 8 inch, Android 9.0 Pie, 2 GB RAM, 32 GB Storage, IPS HD Display, Quad-Core Processor, Dual Camera, GPS, FM, Wi-Fi, Black",4.4,2310,84.99,processor
B089VY5WVM,ASRock B550M PRO4 Supports 3rd Gen AMD AM4 Ryzen/Future AMD Ryzen Processors Motherboard,4.4,328,104.99,processor
B07HJWVJDN,AMD YD200GC6FBBOX Athlon 200GE 2-Core 4-Thread AM4 Socket Desktop Processor with Radeon Vega Graphics,4.5,1021,112.5,processor
B07ZQN8V6S,Intel Core i9-10900X Cascade Lake 3.7GHz 19.25MB CPU Desktop Processor Boxed,4.4,30,649.0,processor
B08JP7QW1G,"Tablet, Android 10.0 Ten Core High-Performance Processor Tablets 10.8"" HD Display with 4GB RAM, 64GB Storage, GMS Certified, 5G WiFi, GPS, USB Type C Port, Metal Body- (Silver)",4.3,70,219.99,processor
B07H66M5WD,"Easycargo 6.5 W/m-k Thermal Paste Kit, High Performance Thermal Grease Compound for Heatsink Interface Computer Processor CPU GPU (1-Pack)",4.6,441,3.99,processor
B08J8DHJN3,"Fanless Axon Mini PC Stick, Intel Apollo Lake Series 34 Processor Windows 10 Pro 4 GB RAM + 64 GB eMMC Support 4K HD, 2.4/5G WiFi, BT 4.0",4.2,5,129.99,processor
B0736J1HSM,Soundstream PROX4.1 Bass Reconstruction Processor,4.2,69,68.87,processor
B07V6CTKW1,"Pritom 7 inch Tablet - Android 9.0 Oreo Go Tablet PC with 32 GB Storage, Quad Core Processor, HD IPS Display, Dual Cameras, WiFi, Bluetooth - Android Tablet, Black",4.0,554,63.99,processor
B08FC7P2C7,"MeLE Fanless Mini PC Stick 4GB LPDDR4 64GB eMMC, Intel Celeron J4105 Quad-Core Processor Windows 10 Pro Pocket Computer Support HDMI 4K 60Hz USB3.0, 2.4/5GHz Dual Band WiFi/Gigabit LAN Port/BT4.2",4.7,8,199.99,processor
B08PKQX4JS,"Beelink GTR Mini PC Windows 10 Pro,AMD Ryzen 7 3750H Processor(up to 4GHz) 16GB DDR4 512GB NVMe SSD,Radeon Vega 8 Graphics,WiFi 6,Bluetooth 5.0,Dual Gigabit Ethernet,Gaming PC",4.8,18,704.65,processor
B01EDIWWAK,AudioControl DM-810 8 by 10 Channel Matrix Digital Signal Processor,4.6,13,699.92,processor
B08HJ8P5XY,"GUZILA Mini PC,Intel Celeron J4125 Processor(up to 2.7GHz) Windows 10 Pro Mini Desktop Computer with 8GB DDR4/256GB SSD,Support Triple Display,Gigabit Ethernet,Dual Band Wi-Fi,Bluetooth 4.2,4K HD",4.3,191,259.99,processor
B08B3ZNPYZ,"Beelink U57 Intel Core i5-5257u Processor (up to 3.1 GHz) 8GB RAM 256GB SSD, Mini pc Windows 10 pro Computer, Dual HDMI USB 3.0 Port, Dual Band WiFi/Gigabit Ethernet/BT 4.2 Support Auto Power On",4.3,172,349.0,processor
B089QQ36ZB,"Mini PC X86, Windows 10 Enterprise Activated Mini Computer Intel Celeron Processor 8GB RAM and 64GB eMMC with Dual-Band WiFi 2.4G/5G/Bluetooth 5.0, Dual Gigabit Ethernet, Dual PCIe M.2 SIM Card Slot",4.6,10,298.0,processor
B08BWYT1H1,"Acer Aspire TC-895-UR11 Desktop, 10th Gen Intel Core i5-10400 6-Core Processor, 12GB 2666MHz DDR4, 512GB NVMe M.2 SSD, 8X DVD, 802.11ax WiFi 6, USB 3.2 Type C, Windows 10 Professional",4.7,27,674.99,processor
B000LT0KIC,Plantronics Vista M22 Audio Processor,4.1,139,68.0,processor
B08F3TNHFJ,"HP Stream 14 inches HD(1366x768) Display, Intel Celeron N4000 Dual-Core Processor, 4GB RAM, 64GB eMMC, HDMI, WiFi, Webcam, Bluetooth, Win10 S, Royal Blue(Renewed)",4.6,70,287.0,processor
B08867YGGS,"Android Tablet Phone 10 Inch, 3G Unlocked Phablet with Dual SIM Card Slots and Cameras,16GB Storage,Quad-Core Processor, GMS Certified,WiFi, Bluetooth, GPS – Slate Black",4.0,85,89.99,processor
B08N17796Y,"Tablet, AYODKG H6 New 8"" HD Display Tablet+Folding Stand Cover, Quad-Core Processor, Wi-Fi Edition 3+32GBStorage, Long Battery Life, Designed for Portable Entertainment - (White)",4.1,69,95.99,processor
B08FCTXKFB,"Newest HP 15.6inch Lightweight Laptop, Intel Quad-Core i5-1035G1 Processor Up to 3.60 GHz, 8GB DDR4 RAM, 256GB SSD + 16GB Optane, HDMI, Bluetooth, Win 10-Silver (Renewed)",4.4,52,559.99,processor
B08LV78LJK,"Daysky V14S Laptop, 14.1"" Full HD IPS Display, Intel Apollo N3450 Processor, 8GB DDR4 RAM 256GB SSD Thin and Light Computer, Backlit Keyboard, Full Metal Body, Windows 10, USB 3.0, Type C, Silver",4.5,14,369.99,processor
B08HDNTY3V,"Acer 11.6inch IPS 2-in-1 Convertible Touchscreen Chromebook, Intel Celeron N4000 Processor Up to 2.60GHz, 4GB RAM, 64GB SSD, WiFi, Bluetooth, Chrome OS-(Renewed) (64GB)",3.0,2,269.99,processor
B08N6J1LTM,"Pritom TronPad P7 PRO Tablet 7 inch - Android 9.0 Pie Tablet with 2GB RAM, 32 GB Storage, Quad Core Processor, HD IPS Display, Dual Camera, WiFi, Bluetooth, FM, GPS - Android Tablet",5.0,1,69.99,processor
B0881HDRTH,"Lenovo Yoga Smart Tab, 10.1"" FHD Android Tablet, Octa-Core Processor, 64GB Storage, 4GB RAM, Iron Grey, ZA3V0005US",4.6,40,229.0,processor
B00318KAQ2,Soundstream Bx10x Bass Reconstruction Processor -Black,4.5,529,52.89,processor
B08BWZGSHB,"MSI MPG B550 Gaming Carbon WiFi Gaming Motherboard (AMD AM4, DDR4, PCIe 4.0, SATA 6Gb/s, Dual M.2, USB 3.2 Gen 2, HDMI/DP, Wi-Fi 6 AX, ATX, AMD Ryzen 5000 Series Processors)",4.7,145,219.99,processor
B0843172YB,"Lenovo Ideapad 14inch Laptop, Intel Pentium Gold 5405U Dual Core 2.3GHz Processor, 4GB RAM, 128GB SSD Storage, Intel UHD Graphics, WiFi, Bluetooth, HDMI, Windows 10 (Renewed)",4.2,89,307.0,processor
B07H9L93KW,"Dell Inspiron 15.6-inch HD Display Laptop PC, Intel Core i3-7130U 2.7GHz Processor, 8GB DDR4, 128GB SSD, Stereo Speakers, WiFi, Bluetooth, MaxxAudio, HDMI, No DVD, Intel HD Graphics 620, Windows 10",4.4,88,589.0,processor
B088PT65C9,"Jumper 11.6 inch Touchscreen Laptop 6GB RAM, 128GB eMMC 360 Degree Convertible Tablet PC Windows 10 Ultrabook PC Intel Celeron Quad core Processor Supports 256GB TF Card and 1TB SSD (Silver 6G)",4.0,11,299.0,processor
B07J5PS7VG,"NETGEAR Nighthawk X10 AD7200 802.11ac/ad Quad-Stream WiFi Router, 1.7GHz Quad-core Processor, Plex Media Server, Compatible with Amazon Alexa (R9000) (Renewed)",3.8,161,399.0,processor
B07XJG81K4,"Newest HP Stream 14"" HD(1366x768) Display, Intel Celeron N4000 Dual-Core Processor, 4GB RAM, 32GB eMMC, HDMI, WiFi, Webcam, Bluetooth, Win10 S, Brilliant Black(Renewed) (Brilliant Black/ N4000)",4.1,1316,289.0,processor
B086BYYFG5,"Cooler Master MasterLiquid ML240L RGB V2, Close-Loop AIO CPU Liquid Cooler, 240 Radiator, Dual SickleFlow 120mm, RGB Lighting, 3rd Gen Dual Chamber Pump for AMD Ryzen/Intel LGA1151",4.5,5463,79.99,processor
B07L5Z8258,"2019 RCA Galileo Pro 2-in-1 11.5"" Touchscreen High Performance Tablet PC, Intel Quad-Core Processor 32GB SSD 1GB RAM WiFi Bluetooth Webcam Detachable Keyboard Android 6.0 Black",4.1,466,175.0,processor
B07WHV3HXL,"Canon DSLR Camera [EOS 90D] with 18-135 is USM Lens | Built-in Wi-Fi, Bluetooth, DIGIC 8 Image Processor, 4K Video, Dual Pixel CMOS AF, and 3.0 Inch Vari-Angle Touch LCD Screen, Black",4.7,182,1599.0,processor
B08DXZ9H5H,"Mini PC,6GB DDR4/ 64GB eMMC Windows 10 Mini Desktop Computer with Fanless Intel Celeron N3350 Processor (Up to 2.4GHz) 2.4G/5G Dual WiFi, HDMI+VGA 4K Dual-Screen Display, BT4.2, USB x4",4.1,58,157.99,processor
B08SHV1W2R,"HP 15.6inch Laptop, AMD Dual Core A4-9125 Processor Up to 2.60GHz, 4GB Memory, 500GB HDD Storage, AMD Radeon Graphics, Webcam, RJ-45, HDMI, Win10 OS(Renewed)",4.0,226,329.99,processor
B08JLJFFRL,uxcell M.2 Aluminum Heatsink 70x22x6mm Black Slotted Design for 2280 SSD,5.0,1,5.26,processor
B08B5JW8JV,"Asus TUF FX505DT Gaming Laptop, 15.6” Full HD, AMD Ryzen 7 R7-3750H Processor, GeForce GTX 1650 Graphics, 8GB DDR4, 256GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home, FX505DT-WB72, RGB Keyboard",4.5,2,714.49,processor
B07Z8QMSZJ,"Mini PC, Intel Celeron J3455 Processor(up to 2.3GHz) Windows 10(64-bit) Mini Desktop Computer with HDMI/VGA Port,4GB DDR3/64GB eMMC,Gigabit Ethernet,Dual Band Wi-Fi,Bluetooth 4.2,4K HD",4.1,208,159.99,processor
B083S134NZ,"Lenovo 100E Chromebook 2ND Gen Laptop Computer, 11.6"" HD (1366 X 768) Display, MediaTek MT8173C Processor, 4GB RAM, eMMC TLC SSD, Powervr GX6250, Chrome OS, Black (32GB eMMC)",4.5,1280,238.0,processor
B07WZC91PF,"VANKYO Matrixpad Z10 10 inch Tablet, 1920x1200 IPS FHD Display, 3 GB RAM, 13MP Rear Camera, Quad-Core Processor, Android 9.0 Pie, 2.4/5G WiFi, HDMI, GPS, Gray",3.9,657,139.99,processor
B081217DYL,"ASUS Chromebook Laptop- 15.6"" HD Anti-Glare NanoEdge Display, Intel Dual Core Celeron N3350 Processor, 4GB RAM, 64GB eMMC, 180 Degree Hinge, Chrome OS- C523NA-BCLN6 Silver",4.2,85,279.0,processor
B074F1P6GY,American Terminal BXMAX Digital Bass Maximizer Processor with Dash Mount Remote Control,4.0,1,40.7,processor
B07XNFG9DT,"HP 14inch FHD(1920X1080) IPS Touchscreen Chromebook AMD Dual-Core A4-9120C Processor, 4GB DDR4 Memory, 32GB eMMC Storage, AMD Radeon R4 Graphics, Chrome OS (Renewed) (A4-9120C-Black-Touch IPS)",4.2,421,299.99,processor
B08DVZKYZR,"SAMSUNG Galaxy Book Ion 15.6” Laptop- QLED Display, Core i7 Processor, 16GB Memory, 512GB SSD, Windows 10 PRO Operating System- NP950XCJ-K02US, Silver",4.7,136,1549.99,processor
B08G141GFT,"Laptop 14.1 inch notebook computer, IPS display, Intel 64-bit quad-core Atom x5 E8000 processor, 4GB RAM, 64GB eMMC ROM, scalable 1TB HDD solid state drive, 10000mAh high battery life, Windows 10 Home",3.4,43,228.0,processor
B082HLSXFQ,"Jumper EZbox i3 Mini PC, Mini Computers with Intel i3-5005U Processor, 8GB RAM 128GB SSD, 2.4G+5G Dual WiFi, BT4.0, Dual HDMI Ports, Dual USB3.0 Ports Mini Desktop Computer",4.1,58,299.0,processor
B087BC4DJH,"Android Tablet 10 inch,PRITOM M10, 2 GB RAM, 32 GB Android 9.0 Tablet,10.1 inch IPS HD Display,GPS,FM, Quad-Core Processor,Wi-Fi (M10 Black)",4.2,367,99.95,processor
B08966H6XJ,"2020 Newest HP ENVY x360 2-in-1 Laptop, 15.6"" Full HD Touchscreen, AMD Ryzen 5 4500U Processor up to 4.0GHz, 8GB Memory, 256GB PCIe SSD, Backlit Keyboard, HDMI, Wi-Fi, Windows 10 Home, Nightfall Black",4.3,336,748.0,processor
B08FR5Y2GQ,"Dragon Touch Notepad 102 Tablet, 10-inch Tablet, Android 10, Octa-Core Processor, 3GB RAM, 32GB ROM, IPS HD Display, Bluetooth 5.0, 5G WiFi, GPS, Metal Body, Gray",4.7,217,139.99,processor
B08PVZ1N42,"Fanless Mini PC Silent Desktop Computer Windows 10 Pro DDR4 8GB+128GB SSD, Intel Celeron J4125 Processor(up to 2.7GHz), 2 HDMI Support 4K@60Hz, 2.4G/5G Dual WiFi, BT 4.2",4.6,3,229.99,processor
B08RNGZS1G,Laptop Computers 14-Inch Windows-10 Notebook - WinBook Intel Celeron Processor 6GB RAM 64GB ROM HD IPS Display Dual Band WiFi Numeric Touchpad Removal Webcam HDMI (Grey),5.0,1,269.0,processor
B07P63JXCX,"HP 2-in-1 Business Chromebook 11.6in HD IPS Touchscreen, Intel Celeron N3350 Processor, 4GB Ram 32GB SSD, Intel HD Graphics, WiFi, Webcam, Google Chrome OS-White (Renewed)",4.4,239,273.0,processor
B07V59WY7Z,"Tablet 10 Inch, 3G Phone Tablets with 32GB Storage, Dual SIM Card Slots, Quad-Core Processor, HD Touchscreen, WiFi, Bluetooth, GPS - Black",3.9,1060,99.99,processor
B01H4N3BWO,"BeElion 2CH Color Video Quad Switcher, CCTV DVR Camera Video Splitter Processor Switch System",3.0,12,44.59,processor
B089VYCHMG,ASRock B550M-ITX/AC Supports 3rd Gen AMD AM4 Ryzen/Future AMD Ryzen Processors Motherboard,4.3,121,129.99,processor
B089N9186N,"AK3 Mini PC,Intel Celeron J4125 Processor(Up to 2.7GHz) Windows 10 Pro(64-bit),Micro Desktop Computer with 2 HDMI/VGA Port,8GB DDR4/120GB mSATA SSD,2.4G/5.0G Dual Band Wi-Fi,Bluetooth 4.2,4K UHD",4.2,233,229.99,processor
B085D2HHBT,"Samsung Galaxy Book Flex 13.3” Laptop|QLED Display and Intel Core i7 Processor|8GB Memory|512GB SSD|Long Battery Life and Bluetooth-Enabled S Pen|(NP930QCG-K01US),Royal Blue",4.6,172,1149.99,processor
B07JBJM275,"ASUS VivoBook Flip 14 Thin & Light 2-in-1 Laptop, 14” FHD Touchscreen, Intel Celeron Dual Core N4000 Processor, 4GB RAM, 64GB Storage, Fingerprint Reader, Windows 10 in S Mode, J401MA-YS02",4.3,500,449.0,processor
B08F21X2VP,"Vetroo V5 CPU Air Cooler w/ 5 Heat Pipes 120mm PWM Processor Fan Intel LGA 1200 115X / AMD Ryzen AM4 Universal Socket w/Addressable RGB Lights (V5, Black)",4.5,110,34.59,processor
B07WV9SSYQ,"Android Tablet Pritom 10 inch Android 9.0 OS Tablet, 2GB RAM, 32GB ROM, Quad Core Processor, HD IPS Screen, 2.0 Front + 8.0 MP Rear Camera, Wi-Fi, Bluetooth - Tablet PC(Black)",4.1,505,98.99,processor
B08HQV9B63,"Latest_Dell Inspiron 15.6"" 3000 Anti-Glare LED-Backlit Display Laptop, 10th Generation Intel Core i3-1005G1 Processor, 4GB RAM, 128B SSD, Wireless+Bluetooth, Windows 10",5.0,6,457.0,processor
B078R6C5D8,"EnGenius Technologies EAP1250 3-Pack (3) 802.11ac Wave 2 Dual-band, Standard PoE, 2x2 Managed Indoor Wireless Access Point Features Quad-Core Processors, MU-MIMO, GigaE Port (No Power Adapter)",4.3,108,192.55,processor
B08C2Q2BT4,"Lenovo ThinkPad T15 Gen 1 15.6"" FHD (1920x1080) IPS 250nits Anti-Glare Display - Intel Core i5-10210U Processor, 8GB RAM, 128GB PCIe-NVMe SSD, Windows 10 Pro 64-bit",4.5,2,1159.0,processor
B08G1WL7TJ,"2020 Newest Lenovo IdeaPad 3 Laptop, 14"" Full HD Narrow-Bezel Screen, AMD Ryzen 3 3250U Dual-Core Processor, 8GB DDR4 Memory, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Windows 10 Home, Abyss Blue",4.2,30,496.0,processor
B08GPP17YS,"2in1 Laptop, Detachable Keyboard, 13.3"" FHD IPS Touchscreen, 1920x1080 Pixels, 4GB RAM, 64GB ROM, Intel Celeron Processor, Windows 10 S, Support SSD Extension, WinBook（Grey）",3.0,2,299.0,processor
B08K2CL6PM,"Kids Tablet,7 Tablet for Kids Edition Android 10.0 Toddler Tablet IPS HD Display 16GB ROM Quad Core Processor,Kids APP Preinstalled Learning Tablet W/Kid-Proof Case 3500mah Capacity Battery",4.4,44,59.99,processor
B08KR977Y1,"New Lenovo 3 Chromebook 11.6"" HD (1366 X 768) Laptop PC, Intel Celeron N4020 Dual-Core Processor, 4GB RAM, 32GB eMMC, Webcam, WiFi, Bluetooth, Chrome OS, Onyx Black (Google Classroom Ready)",5.0,1,222.99,processor
B01CSCGD58,"Qotom Mini PC with 8GB RAM 64GB SSD, 4 Intel LAN Port, VGA, 4 USB Port, celeron j1900 Processor Quad core 2 GHz, Fanless Mini PC j1900",4.6,104,239.95,processor
B08PF2HZVL,"Laptop 14 Inch, Winnovo V146, Windows 10, 4GB RAM, 32GB ROM, Intel Atom Quad Core Processor, 19201080 FHD IPS Display, HDMI, Silver",4.2,41,269.0,processor
B07ST57HQN,Intel Xeon E5-2680 v3 Dodeca-core (12 Core) 2.50 GHz Processor - Socket LGA 2011-v3Retail Pack (Renewed),5.0,2,128.95,processor
B08JBVT48L,"Laptop 14 Inch, Winnovo N140, 6GB RAM, 128GB SSD, Intel Celeron Processor, HD IPS Display, Windows 10, Touch Numeric Keypad, Dual Band WiFi, Grey",4.3,39,289.99,processor
B07WFQYDD5,"Canon DSLR Camera [EOS 90D] with Built-in Wi-Fi, Bluetooth, DIGIC 8 Image Processor, 4K Video, Dual Pixel CMOS AF, and 3.0 Inch Vari-Angle Touch LCD Screen, [Body Only], Black",4.9,326,1199.0,processor
B08C7H2DGT,"Haehne 8 inch Tablet, Android 9.0 Pie, 2G RAM 32GB Storage, 8"" IPS HD Display, Quad Core Processor, Dual Camera, FM, WiFi Only, Bluetooth, Black",3.7,43,67.99,processor
B082793N2H,"HP Stream 14inch Laptop, AMD A4-9120 Processor, 4GB DDR4 RAM, 32GB SSD, AMD Radeon R3 Graphics, WiFi, Bluetooth, HDMI, Win10 (Renewed) (Black/A4-9120)",4.3,128,289.99,processor
B0795XM8FC,"HP Chromebook 14-inch Laptop with 180-Degree Hinge, Intel Celeron N3350 Processor, 4 GB RAM, 16 GB eMMC Storage, Chrome OS (14-ca020nr, Gray)",4.1,539,259.9,processor
B081ZBG9WD,"Lenovo Flex 14 2-in-1 Convertible Laptop, 14 Inch FHD Touchscreen Display, AMD Ryzen 5 3500U Processor, 12GB DDR4 RAM, 256GB NVMe SSD, Windows 10, 81SS000DUS, Black, Pen Included (Renewed)",4.3,27,689.18,processor
B07ZPV88B5,"Lectrus Tablet 10 inch Android 8.1 Oreo, 2GB+32GB WiFi Tablet PC, Dual Camera, Quad Core Processor, 1280x800 IPS HD Display,TF Card Slot,Support USB, Type-C, GPS, Bluetooth, FM",3.9,2031,99.89,processor
B08J8DR8J9,"New_Dell_Inspiron 15.6"" FHD Laptop,10th Gen Intel i3-1005G1 Processor (Up to 3.4 GHz), 4GB RAM, 128GB SSD + 32GB USB Flash Drive, HDMI, SD Card Reader, Bluetooth, Camera, USB Type-C, Windows 10 S",4.6,6,449.0,processor
B0883PYCB7,Intel Core i5-10600 (base stroke: 3.30GHz; socket: LGA1200; 65 watt) box,4.8,122,292.25,processor
B07S91V232,"ALSEYE CPU Cooler, 120mm CPU Air Cooler Heatsink 6 Heatpipes RGB Fans Dual CPU Fan PWM 4 Pin Processor Cooler Design for LGA 775 115X 1366 2011 AMD FM1/FM2/AM2/AM2+/AM3/AM3+/AM4",4.2,163,43.64,processor
B07YB7NLY7,"Xiaomi Redmi Note 8 Pro (128GB, 6GB) 6.53"", Quad Camera, Helio G90T Gaming Processor, Dual SIM GSM Unlocked - US & Global 4G LTE International Version (Mineral Grey, 64GB SD + Case Bundle)",4.6,9241,244.0,processor
B081CZRMCV,"Lenovo Chromebook S340 Laptop, 14” FHD(1920x1080) Chrome OS, 64 GB Flash Memory, Intel Celeron N4000 processor, Intel UHD 600 Graphics, 4GB RAM, 180 Degree Hinge, Up to 10 Hrs Battery Life, Onyx Black",4.4,164,299.99,processor
B08NJYKW4G,"TECLAST P10SE 10.1 Inch Android 10.0 Tablet, 2GB ROM + 32GB ROM, Quad-Core A7 Processor, 1280 x 800 FHD IPS Touch Screen，2.4G WiFi Bluetooth 4.2 GPS Type C OTG 5000mAh",4.1,57,99.99,processor
B08P1D4VRC,"Beelink GK55 Mini Pc Windows 10 Pro 8GB DDR4 256GB SSD Inter J4125 Mini Pc 4 Processor 2.7Ghz 4k@60Hz,24W Mini Computer Support 2.4G+5G WiFi/BT-4.2/Dual HDMI Output/USB C 3.0",4.9,12,259.0,processor
B0873ZMXKK,"Samsung Chromebook 4 + Chrome OS 15.6"" Full HD Intel Celeron Processor N4000 4GB RAM 32Gb Emmc Gigabit Wi-Fi -XE350XBA-K01US - Silver (Renewed)",4.4,3,235.0,processor
B07994SS7T,"Acer Flagship chromebook with intel processor (13.3 inch | FHD | Touchscreen, M8173C | 4G | 32G SSD) (Renewed)",4.0,53,299.99,processor
B08BLGFZBS,"VANKYO MatrixPad Z1 7 inch Tablet, Android 10, 32GB Storage, Quad-Core Processor, IPS HD Display, Wi-Fi, Bluetooth, Black, 2020 Upgrade",4.0,353,69.99,processor
B08PD9FN9C,"10 inch Tablet Android 10.0 4G Phone Tablet Quad-Core Processor 1280x800 IPS HD Touchscreen with 4GB RAM 64GB Storage, Dual Camera, GMS Certified, Bluetooth 5.0, FM 4G Wi-Fi, GPS - (Rose Gold)",4.7,4,129.99,processor
